country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
United Kingdom,GBR,Europe,66647112,confirmed cases,4926,2022-05-12,76.5089416,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6178,2022-05-13,81.78899035,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6634,2022-05-14,87.36312535,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6873,2022-05-15,92.36559268,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6041,2022-05-16,96.18271231,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5692,2022-05-17,99.72675185,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4044,2022-05-18,101.8618781,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,7143,2022-05-19,107.9236562,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,7108,2022-05-20,112.600528,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6914,2022-05-21,117.8805767,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,6968,2022-05-22,121.8507413,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12871,2022-05-23,134.5279597,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,22961,2022-05-24,163.1293491,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12593,2022-05-25,175.470469,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,14542,2022-05-26,189.8987011,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,14162,2022-05-27,201.8782149,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,17540,2022-05-28,218.2420147,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,13864,2022-05-29,228.7315916,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,15165,2022-05-30,242.4216071,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12872,2022-05-31,253.1947671,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,13972,2022-06-01,268.0911365,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,17232,2022-06-02,283.2290768,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,19724,2022-06-03,302.1586292,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,18978,2022-06-04,320.2599386,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,15635,2022-06-05,333.2642531,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,16171,2022-06-06,338.2157054,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,16981,2022-06-07,329.2430736,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,18803,2022-06-08,338.5608067,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,21330,2022-06-09,348.7457941,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,26687,2022-06-10,367.5388065,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,21238,2022-06-11,373.087434,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,20531,2022-06-12,383.0908682,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,23012,2022-06-13,394.8648217,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-14,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-15,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-16,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-17,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-18,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-19,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-20,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-21,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-22,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-23,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-24,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-25,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-26,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-27,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-28,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-29,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-06-30,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-01,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-02,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-03,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-04,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-05,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-06,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-07,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-08,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-09,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-10,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-11,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-12,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-13,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-14,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-15,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-16,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-17,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-18,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-19,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-20,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-21,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-22,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-23,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-24,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-25,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-26,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-27,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-28,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-29,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-30,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-07-31,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-01,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-02,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-03,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-04,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-05,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-06,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-07,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-08,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-09,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-10,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-11,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-12,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-13,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-14,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-15,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-16,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-17,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,2022-08-18,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,2022-08-19,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-20,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,2022-08-21,0.045013203,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,4,2022-08-22,0.105030808,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2022-08-23,0.105030808,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,2,2022-08-24,0.13503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,2022-08-25,0.150044011,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,19,2022-08-26,0.435127632,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,14,2022-08-27,0.645189247,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,22,2022-08-28,0.975286071,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,17,2022-08-29,1.230360889,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,34,2022-08-30,1.740510527,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,46,2022-08-31,2.430712977,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,32,2022-09-01,2.895849411,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,58,2022-09-02,3.751100273,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,36,2022-09-03,4.291258712,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,76,2022-09-04,5.416588794,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,148,2022-09-05,7.577222551,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,191,2022-09-06,10.44306316,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,181,2022-09-07,13.12885095,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,288,2022-09-08,17.43511407,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,292,2022-09-09,21.53131557,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,212,2022-09-10,24.50218698,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,374,2022-09-11,29.78373617,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,403,2022-09-12,35.57543499,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,672,2022-09-13,45.14824288,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,657,2022-09-14,54.31593195,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,736,2022-09-15,64.87903032,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,756,2022-09-16,75.35210228,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,599,2022-09-17,83.79958009,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,567,2022-09-18,91.16674103,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1105,2022-09-19,105.5259529,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1030,2022-09-20,118.1146454,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1116,2022-09-21,132.1437604,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1122,2022-09-22,144.6574309,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,843,2022-09-23,152.9248559,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,657,2022-09-24,159.6018144,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,724,2022-09-25,164.8533548,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1076,2022-09-26,174.9513167,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,880,2022-09-27,178.0722321,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1036,2022-09-28,183.7589002,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,913,2022-09-29,186.4146792,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1105,2022-09-30,191.6512151,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,432,2022-10-01,189.1454802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,570,2022-10-02,189.1904934,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1224,2022-10-03,190.9760171,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,847,2022-10-04,188.2302117,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,682,2022-10-05,181.7183016,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1010,2022-10-06,180.0378087,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,815,2022-10-07,179.6176855,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,364,2022-10-08,175.2213959,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,320,2022-10-09,169.1596179,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,969,2022-10-10,167.554147,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,769,2022-10-11,165.8886585,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,634,2022-10-12,159.8568892,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,698,2022-10-13,156.630943,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,584,2022-10-14,148.81365,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,253,2022-10-15,146.1278622,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,272,2022-10-16,141.6565507,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,726,2022-10-17,134.184359,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,647,2022-10-18,131.1834787,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,458,2022-10-19,127.8224929,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,579,2022-10-20,121.355596,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,275,2022-10-21,113.2532194,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,217,2022-10-22,111.0475725,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,187,2022-10-23,109.0519871,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,614,2022-10-24,103.7254247,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,447,2022-10-25,98.89400759,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,352,2022-10-26,94.66276648,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,350,2022-10-27,89.4412349,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,411,2022-10-28,86.84547351,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,67,2022-10-29,84.05465491,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,146,2022-10-30,82.16410037,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,500,2022-10-31,78.77310573,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,328,2022-11-01,73.98670178,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,273,2022-11-02,71.21088758,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,291,2022-11-03,66.88962006,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,220,2022-11-04,66.064378,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,379,2022-11-05,68.49509098,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,104,2022-11-06,67.24972569,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,131,2022-11-07,60.00259996,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,422,2022-11-08,59.62748994,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,343,2022-11-09,59.49245033,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,274,2022-11-10,58.35211584,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,154,2022-11-11,54.49598476,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,60,2022-11-12,54.39095395,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,86,2022-11-13,53.49068989,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,249,2022-11-14,49.72458522,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,254,2022-11-15,48.61425953,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,130,2022-11-16,46.46863018,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,258,2022-11-17,45.97348494,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,143,2022-11-18,44.81814606,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,54,2022-11-19,39.9417157,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,47,2022-11-20,39.08646484,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,195,2022-11-21,40.04674651,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,164,2022-11-22,36.17561103,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,76,2022-11-23,32.16943594,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,131,2022-11-24,30.02380658,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,107,2022-11-25,29.31859973,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,27,2022-11-26,28.8234545,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,29,2022-11-27,27.96820363,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,120,2022-11-28,26.03263589,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,110,2022-11-29,23.87200214,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,67,2022-11-30,22.92672487,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,84,2022-12-01,20.31595908,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,71,2022-12-02,19.2356422,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,31,2022-12-03,18.89054097,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,14,2022-12-04,18.39539574,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,94,2022-12-05,16.87995123,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,87,2022-12-06,15.72461234,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,99,2022-12-07,16.06971357,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,77,2022-12-08,15.25947591,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,40,2022-12-09,14.25418104,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,31,2022-12-10,14.31419864,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,21,2022-12-11,14.19416343,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,53,2022-12-12,13.18886856,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,97,2022-12-13,12.99381134,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,41,2022-12-14,12.60369692,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,49,2022-12-15,12.07854288,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,32,2022-12-16,11.49337124,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,19,2022-12-17,11.31331842,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,11,2022-12-18,11.26830522,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,54,2022-12-19,10.66812918,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,57,2022-12-20,10.21799714,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,31,2022-12-21,9.197697869,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,34,2022-12-22,8.552508622,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,17,2022-12-23,8.207407397,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,9,2022-12-24,7.877310573,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,10,2022-12-25,7.712262161,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,44,2022-12-26,7.577222551,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,26,2022-12-27,6.511910073,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,24,2022-12-28,6.256835255,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,26,2022-12-29,5.91173403,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,9,2022-12-30,5.566632805,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,11,2022-12-31,5.446597596,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,10,2023-01-01,5.431593195,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,25,2023-01-02,4.996465563,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,17,2023-01-03,4.39628952,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,9,2023-01-04,4.066192696,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,32,2023-01-05,4.036183893,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,15,2023-01-06,4.006175091,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,8,2023-01-07,3.99117069,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,3,2023-01-08,3.886139883,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,21,2023-01-09,3.541038657,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,34,2023-01-10,3.661073866,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,0,2023-01-11,3.30096824,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,20,2023-01-12,3.210941833,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,13,2023-01-13,3.270959438,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,5,2023-01-14,3.180933031,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,1,2023-01-15,3.045893421,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,18,2023-01-16,2.940862614,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,14,2023-01-17,2.895849411,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,18,2023-01-18,3.03088902,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,12,2023-01-19,2.730800999,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,3,2023-01-20,2.550748185,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,5,2023-01-21,2.505734982,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,deaths,18,2023-01-22,2.730800999,"Epidemic intelligence, national daily data"
